;title;job_link;days;price;average_bid;bid;payment_verified;description;job_tag
37;Basic E-Commerce Web App Build;/projects/css/basic-commerce-web-app-build;6 days left;$3 / hrAvg Bid;True;37 bids;True;"I want to launch a simple e-commerce web app built with Django, HTML, CSS, and JavaScript. The must-have is smooth payment gateway integration so customers can complete purchases without friction.

Scope (kept lean to match the initial rollout):
• Core product catalogue with basic category pages  
• Cart and checkout flow wired to a single payment gateway (Stripe or Razorpay—whichever you prefer and can configure quickest)  
• Lightweight admin dashboard for adding or editing products, prices, and stock  

Clean code, clear documentation, and on-time delivery matter more to me than extensive features at this stage. Once the essentials are live, I may expand into reviews and other modules, but for now I need a reliable foundation that runs fast and looks tidy on both de...";['CSS', 'Django', 'HTML', 'JavaScript', 'Payment Gateway Integration', 'Python', 'Shopify Development', 'Shopping Cart Integration', 'Web Application', 'Web Development']
38;Durable BMX Peg Cover;/projects/3d-design/durable-bmx-peg-cover;6 days left;$68Avg Bid;True;46 bids;True;"I need a 3D-printed stand-on axle peg cover for a BMX-type bike. 

Requirements:
- Material: PETG
- Design: Must prioritize durability
- Provided: Detailed dimensional drawing, but no 3D model

Ideal Skills & Experience:
- Proficiency in 3D modeling software
- Experience with PETG printing
- Strong understanding of durability requirements in bike accessories

Please share relevant portfolio work. Looking forward to your bids!";['3D Animation', '3D CAD', '3D Design', '3D Drafting', '3D Modelling', '3D Rendering', 'AutoCAD']
39;Agriculture Medicine Info Portal;/projects/web-development/agriculture-medicine-info-portal;6 days left;$269Avg Bid;True;53 bids;False;"I need a clean, fast-loading website that presents authoritative content on agricultural medicines. The site’s core role is educational rather than transactional, so the structure should feel more like a well-organized knowledge hub than a store.

Content sections I must have:
• Product pages that outline each treatment, its active ingredients, recommended usage rates, safety precautions, and downloadable labels or MSDS sheets.  
• A review area that highlights farmer reviews stories and testimonials, complete with photos or short video clips to give the material authenticity and SEO depth.

The build should make it simple for me to add or revise articles, swap out PDFs, and publish new farmer stories without touching code. I’m open to WordPress, static-site generator...";['Content Management System (CMS)', 'Ghostwriting', 'HTML', 'Mobile App Development', 'SEO', 'Web Development', 'Website Design', 'WordPress']
40;;/login?goto=YTBiOThlNDE2ZjJjMjUzZWVmZTkzZTRhMjRmYmYxODFodHRwczovL3d3dy5mcmVlbGFuY2VyLmNvbS9wcm9qZWN0cy9iYWNrdGVzdGluZy90cmFkaW5ndmlldy1hdXRvLXN0cmF0ZWd5;6 days left;;False;;False;PleaseSign UporLoginto see details.;['Backtesting', 'Financial Markets', 'JavaScript', 'Market Analysis', 'Metatrader', 'Metatrader 5', 'PHP', 'Pine Script', 'Python', 'Software Architecture', 'Trading']
41;UI/UX Designer for Dashboard Software Tool (Figma Prototype);/projects/ui-design/designer-for-dashboard-software-tool;6 days left;$71Avg Bid;True;33 bids;False;"We are looking for a UI/UX designer to design a responsive Figma prototype for our BrainSphere – Catepilla platform dashboard software. The goal is to create an intuitive and engaging user experience with smooth interactions across mobile, tablet, and desktop screens.

Key Modules to be Designed
* Authentication: Design intuitive login, signup, and account access flows with smooth transitions and validations.
* Assessment Forms: Create structured, multi-step forms with progress indicators and a clear, user-friendly flow.
* Interactive Modules: Develop dynamic, interactive forms and assessment-style screens with step-by-step navigation and engaging animations.
* Dashboards: Design role-based dashboards (Admin, Doctor, Therapist, Parent) focused on clarity, progress tracking, and acces...";['Figma', 'Graphic Design', 'Prototyping', 'UI / User Interface', 'User Interface / IA', 'UX / User Experience', 'Website Design']
42;Interactive Education Consultancy Website;/projects/web-design/interactive-education-consultancy;6 days left;$256Avg Bid;True;49 bids;False;"I need a responsive website for my new education consultancy that captures our student-first philosophy in a clean, straightforward layout while feeling modern and alive. Interactive and engaging animations—scroll-triggered reveals, micro-interactions, subtle parallax or Lottie/GSAP sequences—should guide visitors through the content without overwhelming them.

Primary focus
• Spotlight the services we offer on the home page and dedicated service pages.  
• Clear calls to action plus a contact form so prospects can reach us quickly.

Scope of work
• Mobile-first, cross-browser layout built with HTML5, CSS3 and JavaScript; React or Vue is welcome if it suits your workflow.  
• High-fidelity visual mock-ups followed by a fully functional front end.  
• Li...";['Animation', 'Blender', 'HTML', 'HTML5', 'JavaScript', 'Next.js', 'Web Design', 'Web Development', 'Website Design']
43;Codeigniter 4 - Ecommerce Amendment (Existing Project);/projects/web-development/codeigniter-ecommerce-amendment-existing;6 days left;$21Avg Bid;True;54 bids;True;"Existing Project.
Amend the column, image etc to make it proper.
Work with ftp only.
estimate can be completed in 2 days";['Codeigniter', 'CSS', 'HTML', 'JavaScript', 'PHP', 'Web Design', 'Web Development', 'Website Design']
44;Cabin Suitcase Design Needed;/projects/3d-design/cabin-suitcase-design-needed;6 days left;$403Avg Bid;True;43 bids;False;"I need a production-ready design for a cabin travel suitcase.
 The product combines practical travel usability with comfort and ergonomic innovation, aiming to deliver a premium experience for frequent travelers.
“Further details and specific features will be disclosed upon direct communication.”
Requirements:
- Material: Must be made of polycarbonate.
- Closure: Zipper system preferred.

Ideal Skills & Experience:
Experience in product or industrial design (especially luggage or travel accessories).
Understanding of materials, structure, and manufacturing feasibility.
Ability to deliver detailed 3D design files and engineering-ready drawings.
Creative problem-solving skills with focus on ergonomics and durability.
Please provide samples of similar work.";['3D CAD', '3D Design', '3D Drafting', '3D Modelling', 'CAD/CAM', 'Industrial Design', 'Manufacturing Design', 'Product Design']
45;Android  Multiplayer Action Game Development;/projects/game-art/android-multiplayer-action-game;6 days left;$11 / hrAvg Bid;True;19 bids;False;I want to build a game like monsters with attitude with different characters creation and same mechanism with more world's . The game is about you eat things on the planet and you grow big and keep on growing big and with other people playing it if I hit them the weaker one loose points and shrinks. I want  someone to research thoroughly.;['Android', 'C# Programming', 'Game Art', 'Game Design', 'Game Development', 'Game Testing', 'Game UI', 'Mobile App Development', 'Unity', 'Unreal Engine']
46;Laravel - Ecommerce amendment;/projects/web-development/laravel-ecommerce-amendment;6 days left;$499Avg Bid;True;147 bids;True;"Amend on existing project.
Work with ftp only";['API Development', 'Backend Development', 'CSS', 'Database Management', 'HTML', 'Laravel', 'MySQL', 'PHP', 'Web Development', 'Website Design']
