,title,job_link,days,price,average_bid,bid,payment_verified,description,job_tag
128,Promotional Video Edit & Website,/projects/motion-graphics/promotional-video-edit-website,5 days left,$229Avg Bid,True,7 bids,False,"My immediate need is a sharp promotional video that can stand on its own across our social channels and landing pages. I have the raw footage, brand guidelines, and a roughscriptready to go—what I’m missing is your creative eye for pacing, sound design, colour work, and the small motion-graphics touches that make a short spot feel premium.

The workflow I have in mind is straightforward:
• You receive the footage,script, and brand assets.
• We confirm a storyboard or rough sequence so we’re aligned on tone and length (expect ±60-90 seconds).
• You craft the first cut with colour, transitions, licensed music or SFX, and on-screen call-to-action graphics.
• We iterate once or twice for polish, then you deliver the final export in ...","['Color Grading', 'Motion Graphics', 'Sound Design', 'Video Post-editing', 'Video Production', 'Video Services', 'Videography', 'Website Development']"
129,Faceless Corruption Explainer Channel,/projects/video-production/faceless-corruption-explainer-channel,5 days left,$466Avg Bid,True,31 bids,False,"...reporting from established outlets. No conspiracy theories, no speculation, and absolutely nothing that could cross into defamation territory.

Here’s the workflow I have in mind. You research the case, pull the documents, highlight the portions that matter, and craft a compelling narrative that stays under the usual YouTube fair-use guidance. You then record a neutral voice-over (or supply a cleanscriptif you don’t voice) and build a visual sequence that keeps the speaker anonymous—think text call-outs, document zoom-ins, motion graphics, and royalty-safe B-roll. Tools such as Premiere Pro, After Effects, DaVinci Resolve, Descript, or similar are all fine as long as the final video is 100 % strike-free.

The first milestone is simple: one pilot episode of abo...","['Adobe Premiere Pro', 'After Effects', 'Animation', 'Commercials', 'Script Writing', 'Video Production', 'Voice Over', 'Voice Talent']"
130,Project Management Google Sheets Dashboard,/projects/google-sheets/project-management-google-sheets,5 days left,$106Avg Bid,True,18 bids,False,"...FILTER will be essential for the calculations and roll-ups. Performance matters: the final workbook should recalc quickly even as data grows. Where formulas alone become unwieldy, lightweight Google AppsScriptautomation is welcome for scheduled refreshes, API pulls, and email/Slack notifications.

Deliverables  
• Fully functioning dashboard sheet with dynamic charts and tables  
• Data-prep area that imports and normalises Google Sheet and API data  
• Reusable template structure plus data-validation rules to keep future entries clean  
• Commented formulas and, if used, an AppsScriptfile with inline documentation  
• A brief hand-off guide so my team can extend or troubleshoot without external help

The final solution must be easy for non-tec...","['API Integration', 'Data Analysis', 'Data Visualization', 'Google Sheets', 'JavaScript', 'PHP', 'Software Architecture', 'Visual Basic']"
131,Malayalam Reels Script Writer,/projects/script-writing/malayalam-reels-script-writer,5 days left,$48Avg Bid,True,10 bids,False,"I need a sharp Malayalam wordsmith who can turn the daily context I share into crisp, formal-toned scripts for Instagram Reels. It’s a straight-forward rhythm: onescripta day, every day, for 30 days.

You will receive a clear, detailed brief each morning—theme, key points, and any call-to-action we want woven in. Your job is to shape that material into a polished Malayalamscriptthat fits the Reel’s length (about 60–90 seconds of spoken content) while keeping the language formal and engaging.

Deliverables  
• 30 individual Malayalam Reel scripts, submitted on a rolling daily basis—one per day.  
• Eachscriptmust follow the provided structure and fully cover the day’s context without drifting off topic.

Acceptance  
I...","['Article Writing', 'Audio Services', 'Content Writing', 'Creative Writing', 'Fiction', 'Ghostwriting', 'Script Writing', 'Social Media Management']"
132,Supernatural Horror YouTube Scripts,/projects/audio-services/supernatural-horror-youtube-scripts-39993588,5 days left,$437Avg Bid,True,45 bids,True,"...original, plagiarism-free scripts that feel mysterious and subtle rather than overtly gory or frantic.

Everyscripthas to open with a hook, build steady tension through clever misdirection, and close with a memorable twist. The language should stay simple and conversational so on-screen narration flows naturally for a broad audience whose first language may not be English.

You’ll be working exclusively in the supernatural horror space—haunted objects, ghostly encounters, other-worldly folklore—yet I still want each story to feel fresh. Think atmospheric dread, unanswered questions, and quiet revelations instead of jump-scare overload.

Deliverables
• One complete YouTubescriptper milestone, formatted for voice-over (dialogue tags, stage directio...","['Audio Services', 'Content Writing', 'Creative Writing', 'Editing', 'Fiction', 'Screenwriting', 'Script Writing', 'Voice Talent']"
133,Smart Grid Cyberattack Simulator Needed,/projects/raspberry-pi/smart-grid-cyberattack-simulator-needed,5 days left,$96Avg Bid,True,4 bids,False,"...consumption nodes well enough for anomalies to surface in measurable signals.  
• I’m flexible on language or framework—Pythonwith libraries such as GridLAB-D, OpenDSS, or custom MQTT-based code is welcome, but suggest what you’re fastest with.  
• Logs, packets, and metrics need to be exportable so I can feed them into my detection algorithms later.  
• For the hardware stage, lean solutions that compile or run unchanged on a Pi (or that can be containerised) are preferred.

Deliverables
• Source code for the desktop simulator plus a short README on setup and usage  
• Attack scripts or modules with clear toggles to enable/disable each tactic  
• Raspberry Pi image or installscriptreplicating the same topology and attacks...","['Algorithm', 'C Programming', 'CUDA', 'Data Analysis', 'Data Visualization', 'Python', 'Raspberry Pi', 'Simulation']"
134,Professional Web Developer - Creating Stellar Websites,/projects/backend-development/professional-web-developer-creating,5 days left,$263Avg Bid,True,64 bids,False,"...Experience Level
How long and in what capacity you've been working (e.g., “5+ years of design experience” or “worked with 30+ international brands”).
Services Offered
A list of specific tasks clients can hire you for (e.g., social media management, website building, UX research).
Tools & Technologies
Software, platforms, and tools you are proficient in (e.g., Figma, Adobe Photoshop, WordPress,Python).
Unique Value Proposition
What sets you apart—speed, creativity, accuracy, niche specialization, etc.
Work Style
How you approach projects—communication habits, delivery time, project management style.
Achievements
Professional accomplishments such as awards, certifications, big brand clients, or major project results.
Portfolio Link
A UR...","['Backend Development', 'Frontend Development', 'Graphic Design', 'HTML', 'PHP', 'UI / User Interface', 'Web Development', 'Website Design']"
135,Cybersecurity Portfolio Projects & Coaching,/projects/data-analysis/cybersecurity-portfolio-projects,5 days left,$21Avg Bid,True,13 bids,True,"...files in Wireshark
	•	Identify command-and-control traffic
	•	Detect port scans
	•	Write a Tier-1 analyst style summary

Linux + Forensics Projects (2)
	•	Investigate user activity
	•	Parse authentication logs
	•	Collect basic indicators of compromise

Vulnerability Projects (1–2)
	•	Run a safe Nmap scan
	•	Create a vulnerability report
	•	Show mitigation steps

Automation Project (1)
	•	SimplePythonscriptto parse logs
	•	OR automate a small security task



Required Skills

You MUST have hands-on experience in:
	•	SIEM tools (Chronicle, Splunk, Elastic, or similar)
	•	Linux investigation & CLI commands
	•	Nmap & vulnerability scanning
	•	Basic SQL queries & database security
	&...","['Data Analysis', 'Documentation', 'GitHub', 'Linux', 'Network Security', 'Python', 'SQL', 'Technical Writing']"
136,Android Crypto & Forex Signals App,/projects/flutter/android-crypto-forex-signals-app,5 days left,$1470Avg Bid,True,69 bids,False,"...REQUIREMENTS

Clean modern UI

Dark mode preferred

Professional trading-style interface


Screens required:

Splash

Login

Register

Dashboard

Subscription page (crypto only)

Signals list

Signal details

History

Profile

Settings



---

5. TECHNOLOGY STACK (Preferred)

Option A (Recommended)

Flutter (mobile app)

Firebase (authentication and notifications)

Backend for crypto payment (Node.js orPython)


Option B

React Native + Node.js backend


Option C

Full MERN Stack (React + Node.js + MongoDB)


Freelancer can choose the best option.


---

6. CRYPTO PAYMENT INTEGRATION OPTIONS

Use any one of the following:

NowPayments API

CoinPayments API

Custom TRC20 blockchain listener

Third-party crypto subscription gateway


Must support:

Automatic payment detection

Tra...","['Android', 'Flutter', 'iPhone', 'MERN', 'Mobile App Development', 'Node.js', 'PHP', 'React Native']"
137,WordPress Design & Speed Optimization,/projects/web-design/wordpress-design-speed-optimization,5 days left,$247Avg Bid,True,85 bids,False,"...three recurring fronts: full-site design, custom HTML/CSS tweaks, and performance optimisation that hits Core Web Vitals targets.  

Here’s the kind of work you’ll step into: revamping existing sites or spinning up new ones on lightweight themes, hand-coding sections the page builders can’t handle cleanly, and then squeezing every millisecond out of load times with smart image handling, caching andscriptmanagement. You’ll often be working alongside our paid-ads campaigns, so pages must stay conversion-focused and mobile-first.  

What I’d like to see in your first message is a quick rundown of your relevant experience—projects where you personally improved site speed or built responsive layouts, the tools you favour (Elementor, Gutenberg, WP ...","['Cloudflare', 'Elementor', 'HTML', 'PHP', 'Web Design', 'Web Development', 'Website Design', 'WordPress']"
